"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","current_threat","threat_category","threat_sub_category","assessment_cycle"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Oil and other chemical pollution from shipping accidents","Pollution","Water Pollution","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Unsustainable fisheries","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Long-line fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","High vulnerability of the complex ecological mosaic along the exceptional vertical gradient.","Climate Change and Severe Weather","Temperature extremes","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","High vulnerability of the complex ecological mosaic along the exceptional vertical gradient.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Impacts of trekking and mountaineering","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Poaching of mammals and birds","Biological Resource Use","Poaching","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Direct impacts of earthquakes in a highly active seismic area","Geological Events","Earthquakes/ Tsunamis","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Terrestrial vegetation","10","Increased frequency of droughts","Climate Change and Severe Weather","Droughts","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Terrestrial vegetation","9","Increased frequency of droughts","Climate Change and Severe Weather","Droughts","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Terrestrial vegetation","10","Marine litter","Pollution","Solid Waste","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Terrestrial vegetation","9","Marine litter","Pollution","Solid Waste","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Terrestrial vegetation","10","Invasive plant species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Terrestrial vegetation","9","Invasive plant species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Massive dunes made of sand transported from afar","8","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic invertebrates with their habitats","10","Insecticide use","Other","Other","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic invertebrates with their habitats","10","Overgrazing/Fodder Use","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic and endangered birds with their habitats","10","Insecticide use","Other","Other","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic and endangered birds with their habitats","10","Overgrazing/Fodder Use","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic reptiles with their habitats","10","Overgrazing/Fodder Use","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Extension des terres agricoles à la périphérie du site","Agriculture and Aquaculture","Crops","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Envasements et ensablements","Geological Events","Erosion and Siltation/ Deposition","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Utilisation illégale des terres","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Brûlis pratiqués en périphérie du site","Natural System Modifications","Fire/ Fire Suppression","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Plantes invasives","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Wood Harvesting for fire and construction.","Biological Resource Use","Logging/ Wood Harvesting","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Overgrazing/Fodder Use","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Infrastructure Damage, Limitations in Access to the Archipelago, Habitat Destruction","Climate Change and Severe Weather","Storms/Flooding","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Habitat destruction and fragmentation through road construction. Dramatic changes to traditional approaches to transport and road construction.","Transportation and Service Corridors","Roads/ Railroads","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Increased Vulnerability. Sociopolitical transformations. Loss of governance systems of land and sea. Dismantled land tenure system.","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Infrastructure Damage, Limitations in Access to the Archipelago, Habitat Destruction","Climate Change and Severe Weather","Storms/Flooding","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Illegal hunting of sea turtles, collection of plants, reptiles, sea cucumbers, lobsters and shark fins for trade","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Habitat destruction and fragmentation through road construction. Dramatic changes to traditional approaches to transport and road construction.","Transportation and Service Corridors","Roads/ Railroads","2017"
"902487","6739","tarek","Completed","Assessment","Wadi Al-Hitan (Whale Valley)","> 400 skeletons of a wide variety of fossilized Eocene whales and other marine fossils","8","Damage by 4x4 cars","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"902487","6739","tarek","Completed","Assessment","Wadi Al-Hitan (Whale Valley)","> 400 skeletons of a wide variety of fossilized Eocene whales and other marine fossils","8","Physical degradation of exposed fossils through wind erosion","Geological Events","Erosion and Siltation/ Deposition","2017"
"902487","6739","tarek","Completed","Assessment","Wadi Al-Hitan (Whale Valley)","> 400 skeletons of a wide variety of fossilized Eocene whales and other marine fossils","8","Vandalism, theft and/or damage by visitors","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Wood Harvesting for fire and construction.","Biological Resource Use","Logging/ Wood Harvesting","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Destruction of Boswelia and Dracaena species.","Climate Change and Severe Weather","Storms/Flooding","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Overgrazing/Fodder Use","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Agriculture development","Agriculture and Aquaculture","Crops","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Habitat destruction and fragmentation through road construction. Dramatic changes to traditional approaches to transport and road construction.","Transportation and Service Corridors","Roads/ Railroads","2017"
"4999","6735","tarek","Completed","Assessment","Tassili n'Ajjer National Park","Exceptional scenic beauty of deeply eroded north-facing cliffs, gorges and valleys","7","Damage and littering by visitors","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Lack of human waste treatment for village of Rum. Solid waste by visitors throughout the site and outside.","Pollution","Solid Waste","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Lack of human waste treatment for village of Rum. Solid waste by visitors throughout the site and outside.","Pollution","Household Sewage/ Urban Waste Water","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Unsustainable extraction and use of fossil aquifer groundwater for domestic supply for townships and intensive agriculture immediately North of the site.","Natural System Modifications","Dams/ Water Management or Use","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Degradation of Rock Art and Archaeological Sites","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","High numbers of visitors/off road driving","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Encroachment of the village of Rum into the site","Residential and Commercial Development","Housing/ Urban Areas","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Pastoral grazing of the site by local people(goats/sheep/camels)","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Continuum d’habitats et diversité des structures récifales","10","Pollution associées aux activités d’exploitation du nickel, 
Dégradation de la couverture corallienne en raison de la sédimentation terrigène et de la turbidité de l’eau
Localisé à la zone côtière (zone tampon)","Pollution","Water Pollution","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Importance esthétique exceptionnelle","7","Incendies et sédimentation terrigène induite","Human Intrusions and Disturbance","Other Activities","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Importance esthétique exceptionnelle","7","Risques de pollution liée aux effluents de l’exploitation minière (permis de prospection de chrome dans les sables minéraux, exploitation du nickel)","Pollution","Industrial/ Military Effluents","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Stabilité du complexe récifal","9","Episodes de blanchissement du corail et dégradation de la couverture corallienne (cyclones)","Climate Change and Severe Weather","Temperature extremes","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Stabilité du complexe récifal","9","Pollution associées aux activités d’exploitation du nickel, 
Dégradation de la couverture corallienne en raison de la sédimentation terrigène et de la turbidité de l’eau
Localisé à la zone côtière (zone tampon)","Pollution","Water Pollution","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Stabilité du complexe récifal","9","Pression de la pêche lagonaire et côtière (commerciale, de loisir, de subsistance) sur la ressource halieutique","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Stabilité du complexe récifal","9","Risques de pollution liée aux effluents de l’exploitation minière (permis de prospection de chrome dans les sables minéraux, exploitation du nickel)","Pollution","Industrial/ Military Effluents","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Marine turtles","10","Illegal fishing","Biological Resource Use","Poaching","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Marine turtles","10","Illegal fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Marine turtles","10","Invasive mammal species","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Marine turtles","10","Invasive mammal species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Marine turtles","10","Marine litter","Pollution","Solid Waste","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Aldabra giant tortoises","10","Marine litter","Pollution","Solid Waste","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Aldabra giant tortoises","10","Invasive mammal species","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Aldabra giant tortoises","10","Invasive mammal species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Aldabra giant tortoises","10","Invasive plant species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Aldabra giant tortoises","10","Increased frequency of droughts","Climate Change and Severe Weather","Droughts","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Agro-chemical loads","Pollution","Agricultural/ Forestry Effluents","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Agricultural expansion at inland fringes","Agriculture and Aquaculture","Crops","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Siltation of inland rivers reducing freshwater flow into the mangroves","Geological Events","Erosion and Siltation/ Deposition","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Temporary fishing camps","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Honey and wax collection","Biological Resource Use","Other Biological Resource Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Decreased productivity from infection by mangrove-specific diseases – i.e. “top-dying”","Other","Other","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Human wastewater and sewage","Pollution","Household Sewage/ Urban Waste Water","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Shrimp/prawn aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Increased industrial effluent into Indian and Bangladeshi rivers, increases inorganic chemical loads in Sundarbans waters (oil spillages, heavy metals, paper mill chemicals)","Pollution","Industrial/ Military Effluents","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Shrimp/prawn aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Temporary fishing camps","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Honey and wax collection","Biological Resource Use","Other Biological Resource Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Agricultural expansion at inland fringes","Agriculture and Aquaculture","Crops","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Garbage and fishing equipment waste","Pollution","Solid Waste","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Human wastewater and sewage","Pollution","Household Sewage/ Urban Waste Water","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Agro-chemical loads","Pollution","Agricultural/ Forestry Effluents","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Siltation of inland rivers reducing freshwater flow into the mangroves","Geological Events","Erosion and Siltation/ Deposition","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Awe-inspiring underwater experience","7","Commercial and sport fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Awe-inspiring underwater experience","7","Volcanic eruption","Geological Events","Volcanoes","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Awe-inspiring underwater experience","7","Diving","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going marine evolution","9","Volcanic eruption","Geological Events","Volcanoes","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going marine evolution","9","Commercial and sport fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going marine evolution","9","Diving","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Naval base","Human Intrusions and Disturbance","Other Activities","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Cats and to a lesser extent mice on Socorro; rabbits on Clarion.","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Volcanic eruption","Geological Events","Volcanoes","2017"
"168242","7176","bernard","Completed","Assessment","East Rennell","Important site for the study of island biogeography","9","Black Rats and all invasive species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"168242","7176","bernard","Completed","Assessment","East Rennell","Exceptional stepping-stone for on-going speciation processes (particularly avifauna) in the western Pacific","9","Black Rats and all invasive species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Landbirds","10","Invasive plant species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Landbirds","10","Marine litter","Pollution","Solid Waste","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Landbirds","10","Invasive mammal species","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","2017"
"5004","7341","rebeccaklaus","Completed","Assessment","Aldabra Atoll","Landbirds","10","Invasive mammal species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Shrimp aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Minimal tourist activity (poorly managed in some areas)","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Increased industrial effluent into Bangladeshi and Indian rivers increases inorganic chemical loads in Sundarbans waters (oil spillages, heavy metals, paper mill chemicals)","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Camp construction","Residential and Commercial Development","Housing/ Urban Areas","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Shrimp fry harvesting","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Agro-chemical loads","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Human wastewater and sewage","Pollution","Solid Waste","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Garbage and fishing equipment waste","Pollution","Solid Waste","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Routing commercial vessels into sensitive portions of the forest; oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Minimal tourist activity (poorly managed in some areas)","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Increased industrial effluent into Bangladeshi and Indian rivers increases inorganic chemical loads in Sundarbans waters (oil spillages, heavy metals, paper mill chemicals)","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Shrimp aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Camp construction","Residential and Commercial Development","Housing/ Urban Areas","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Human wastewater and sewage","Pollution","Solid Waste","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Agro-chemical loads","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Decreased productivity from infection by mangrove-specific diseases – i.e. “top-dying”","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Routing commercial vessels into sensitive portions of the forest; oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Decreased productivity from infection by mangrove-specific diseases – i.e. “top-dying”","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Shrimp aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Increased traffic is resulting in increases in airborne pollutants","Pollution","Air Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Increased industrial effluent into Bangladeshi and Indian rivers increases inorganic chemical loads in Sundarbans waters (oil spillages, heavy metals, paper mill chemicals)","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Agro-chemical loads","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Minimal tourist activity (poorly managed in some areas)","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Human wastewater and sewage","Pollution","Solid Waste","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Camp construction","Residential and Commercial Development","Housing/ Urban Areas","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Routing commercial vessels into sensitive portions of the forest; oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Camp construction","Residential and Commercial Development","Housing/ Urban Areas","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Increased traffic is resulting in increases in airborne pollutants","Pollution","Air Pollution","2017"
