"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","current_threat","threat_category","threat_sub_category","assessment_cycle"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","Alien invasive species of both fauna and flora are major conservation concerns across the property and its surroundings, as they are across all of Jamaica and the entire Insular Caribbean, including in the diverse freshwater systems. The following brief overview draws on CEPF (2010), Goodland et al. (1996), IUCN (2015), Jamaican Government (2014), JCDT (2011) and references therein. There are more than 10 recorded non-native mammals in the property, which include rats, mongoose, feral pigs and dogs and possibly white-tailed deer, all well-known to heavily impact on island systems across the world. In the deforested and/or degraded lower elevations of the national park, which serves as the buffer zone of the property, and on adjacent land, invasive plants are omnipresent and in many places hyper-abundant, for example Bracken Fern and Wild Ginger. The nomination dossier singles out Pittosporum undulatum, an Australian tree species sometimes called Mock Orange, as particularly damaging by out-competing native trees and thereby preventing natural forest regeneration (Jamaican Government, 2014, see also Goodland et al. 1996). With the exception of higher elevations in remote and rugged locations with intact native vegetation, even the property itself is affected by a large number of invasive species. There are also remnants of domestic species stemming from past agriculture and failed attempts to establish timber plantations using non-native pine species. An additional concern is that non-native grasses, such as Molasses or Wynne Grass (Melinus minutiflora) and bamboo species may provide entry points for fire. Fire is commonly used in the agricultural areas around the property. It is believed that the Maroon, and possibly indigenous Peoples prior and during the times of maroonage, influenced species distribution by promoting or planting preferred species for use as food or medicine.","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","Alien invasive species of both fauna and flora are major conservation concerns across the property and its surroundings, as they are across all of Jamaica and the entire Insular Caribbean, including in the diverse freshwater systems. The following brief overview draws on CEPF (2010), Goodland et al. (1996), IUCN (2015), Jamaican Government (2014), JCDT (2011) and references therein. There are more than 10 recorded non-native mammals in the property, which include rats, mongoose, feral pigs and dogs and possibly white-tailed deer, all well-known to heavily impact on island systems across the world. In the deforested and/or degraded lower elevations of the national park, which serves as the buffer zone of the property, and on adjacent land, invasive plants are omnipresent and in many places hyper-abundant, for example Bracken Fern and Wild Ginger. The nomination dossier singles out Pittosporum undulatum, an Australian tree species sometimes called Mock Orange, as particularly damaging by out-competing native trees and thereby preventing natural forest regeneration (Jamaican Government, 2014, see also Goodland et al. 1996). With the exception of higher elevations in remote and rugged locations with intact native vegetation, even the property itself is affected by a large number of invasive species. There are also remnants of domestic species stemming from past agriculture and failed attempts to establish timber plantations using non-native pine species. An additional concern is that non-native grasses, such as Molasses or Wynne Grass (Melinus minutiflora) and bamboo species may provide entry points for fire. Fire is commonly used in the agricultural areas around the property. It is believed that the Maroon, and possibly indigenous Peoples prior and during the times of maroonage, influenced species distribution by promoting or planting preferred species for use as food or medicine.","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","There is concern about more pronounced weather extremes and events.","Climate Change and Severe Weather","Droughts","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","There is concern about more pronounced weather extremes and events.","Climate Change and Severe Weather","Storms/Flooding","2014"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Mosaic of mostly intact ecosystems permitting processes with a high degree of naturalness at a large scale","9","Continued operation and expansion of the Alberta Oil Sands development in the Athabasca watershed upstream from WBNP","Energy Production and Mining","Mining/ Quarrying","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Mosaic of mostly intact ecosystems permitting processes with a high degree of naturalness at a large scale","9","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Mosaic of mostly intact ecosystems permitting processes with a high degree of naturalness at a large scale","9","Multiple environmental impacts of intensive forestry operations outside of the property in both Alberta and the Northwest Territories","Agriculture and Aquaculture","Forestry/ Wood production","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Mosaic of mostly intact ecosystems permitting processes with a high degree of naturalness at a large scale","9","Floral invasive alien species (IAS)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Unique salt plains and gypsum karst landscape","9","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Unique salt plains and gypsum karst landscape","7","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Diversity of co-evolving habitats","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Diversity of co-evolving habitats","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Diversity of co-evolving habitats","10","Climate change","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Diversity of co-evolving habitats","10","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Diversity of co-evolving habitats","10","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Poaching","Biological Resource Use","Poaching","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Impacts of tourism","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Human-wildlife conflict","Human Intrusions and Disturbance","Other Activities","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Tree cutting and pole cutting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Use of minor forest produce","Biological Resource Use","Other Biological Resource Use","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Climate change","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Occurrence of Albertine Rift endemic species","10","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Poaching","Biological Resource Use","Poaching","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Use of minor forest produce","Biological Resource Use","Other Biological Resource Use","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Tree cutting and pole cutting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Human-wildlife conflict","Human Intrusions and Disturbance","Other Activities","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Impacts of tourism","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Climate change","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Poaching","Biological Resource Use","Poaching","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Human-wildlife conflict","Human Intrusions and Disturbance","Other Activities","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Tree cutting and pole cutting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Impacts of tourism","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Use of minor forest produce","Biological Resource Use","Other Biological Resource Use","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","Climate change","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Poaching","Biological Resource Use","Poaching","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Use of minor forest produce","Biological Resource Use","Other Biological Resource Use","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Tree cutting and pole cutting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Human-wildlife conflict","Human Intrusions and Disturbance","Other Activities","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Impacts of tourism","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Climate change","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Diversity of dune formations","7","Disturbance from tourism","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Cumulative effects and impacts of intensifying development along the Peace and Athabasca River corridors","Residential and Commercial Development","Commercial/ Industrial Areas","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Cumulative effects and impacts of intensifying development along the Peace and Athabasca River corridors","Residential and Commercial Development","Commercial/ Industrial Areas","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Air pollution and solid and liquid waste from the pulp and paper industry along the Peace and Athabasca Rivers","Pollution","Industrial/ Military Effluents","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Air pollution and solid and liquid waste from the pulp and paper industry along the Peace and Athabasca Rivers","Pollution","Industrial/ Military Effluents","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Continued operation and expansion of the Alberta Oil Sands development in the Athabasca watershed upstream from WBNP","Energy Production and Mining","Mining/ Quarrying","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Continued operation and expansion of the Alberta Oil Sands development in the Athabasca watershed upstream from WBNP","Energy Production and Mining","Mining/ Quarrying","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Modified water flows of the Peace and Athabasca Rivers, primarily due to past dam construction on the Peace River and industrial and agricultural water abstraction","Natural System Modifications","Dams/ Water Management or Use","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Modified water flows of the Peace and Athabasca Rivers, primarily due to past dam construction on the Peace River and industrial and agricultural water abstraction","Natural System Modifications","Dams/ Water Management or Use","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Environmental impacts of the growing town of Fort McMurray upriver on the Athabasca River","Residential and Commercial Development","Housing/ Urban Areas","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Environmental impacts of the growing town of Fort McMurray upriver on the Athabasca River","Residential and Commercial Development","Housing/ Urban Areas","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Floral invasive alien species (IAS)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Floral invasive alien species (IAS)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Only summer range and breeding ground of wild Whooping Crane (Grus americana)","10","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Only summer range and breeding ground of wild Whooping Crane (Grus americana)","10","Migration mortality and vulnerability of winter range of Whooping Crane","Human Intrusions and Disturbance","Other Activities","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Extraordinary concentrations of migratory waterfowl and other wildlife","7","Modified water flows of the Peace and Athabasca Rivers, primarily due to past dam construction on the Peace River and industrial and agricultural water abstraction","Natural System Modifications","Dams/ Water Management or Use","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Extraordinary concentrations of migratory waterfowl and other wildlife","7","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Extraordinary concentrations of migratory waterfowl and other wildlife","7","Cumulative effects and impacts of intensifying development along the Peace and Athabasca River corridors","Residential and Commercial Development","Commercial/ Industrial Areas","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Extraordinary concentrations of migratory waterfowl and other wildlife","7","Migration mortality and vulnerability of winter range of Whooping Crane","Human Intrusions and Disturbance","Other Activities","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Irreplaceable example of a large Great Plains-Boreal Grasslands Ecosystem","9","Multiple environmental impacts of intensive forestry operations outside of the property in both Alberta and the Northwest Territories","Agriculture and Aquaculture","Forestry/ Wood production","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Irreplaceable example of a large Great Plains-Boreal Grasslands Ecosystem","9","Anticipated systemic changes","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Illegal, unreported, and unregulated (IUU) fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Unsustainable fisheries","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Oil and other chemical pollution from shipping accidents","Pollution","Water Pollution","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Long-line fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic invertebrate fauna","10","Impacts of invasive species on avifauna, flora and invertebrate fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic invertebrate fauna","10","Unregulated visitation by tourists","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Rare and endemic species, particularly invertebrates","10","Disturbance from tourism","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Rare and endemic species, particularly invertebrates","10","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Rare and endemic species, particularly invertebrates","10","Hunting, fishing and resource harvesting and use by local communities","Biological Resource Use","Hunting (commercial/subsistence)","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Rare and endemic species, particularly invertebrates","10","Hunting, fishing and resource harvesting and use by local communities","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Marine plants, mammals, fish and invertebrates","10","Illegal, unreported, and unregulated (IUU) fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Marine plants, mammals, fish and invertebrates","10","Oil and other chemical pollution from shipping accidents","Pollution","Water Pollution","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous flora","10","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous terrestrial fauna","10","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous terrestrial fauna","10","Unsustainable fisheries","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous terrestrial fauna","10","Oil and other chemical pollution from shipping accidents","Pollution","Water Pollution","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Raised and forested coral atoll of exceptional natural beauty","7","Accumulation of plastic and other waste along coastline","Pollution","Solid Waste","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Long-line fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Oil and other chemical pollution from shipping accidents","Pollution","Water Pollution","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Illegal, unreported, and unregulated (IUU) fishing","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Unsustainable fisheries","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Direct impacts of earthquakes in a highly active seismic area","Geological Events","Earthquakes/ Tsunamis","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Poaching of mammals and birds","Biological Resource Use","Poaching","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","High vulnerability of the complex ecological mosaic along the exceptional vertical gradient.","Climate Change and Severe Weather","Temperature extremes","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","High vulnerability of the complex ecological mosaic along the exceptional vertical gradient.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Impacts of trekking and mountaineering","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"2006","6720","hanshurni","Completed","Assessment","Simien National Park","Dramatic mountain scenery","7","Road and infrastructure corridor","Transportation and Service Corridors","Roads/ Railroads","2017"
"2006","6720","hanshurni","Completed","Assessment","Simien National Park","Dramatic mountain scenery","7","Tree cutting and Firewood collection","Biological Resource Use","Logging/ Wood Harvesting","2017"
"2006","6720","hanshurni","Completed","Assessment","Simien National Park","Dramatic mountain scenery","7","Barley cultivation within a large part of the Gich plateau","Agriculture and Aquaculture","Crops","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and endemic birds","10","Unsustainable use of non-timber forest products","Biological Resource Use","Other Biological Resource Use","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and endemic birds","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Droughts","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and endemic birds","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Temperature extremes","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and endemic birds","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"2006","6720","hanshurni","Completed","Assessment","Simien National Park","Rare & Endemic birds","10","Tree cutting and Firewood collection","Biological Resource Use","Logging/ Wood Harvesting","2017"
"2006","6720","hanshurni","Completed","Assessment","Simien National Park","Rare & Endemic birds","10","Barley cultivation within a large part of the Gich plateau","Agriculture and Aquaculture","Crops","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Massive dunes made of sand transported from afar","8","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and threatened mammals","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Droughts","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and threatened mammals","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Temperature extremes","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and threatened mammals","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and threatened mammals","10","Unsustainable use of non-timber forest products","Biological Resource Use","Other Biological Resource Use","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Diversity of habitats","10","Water pollution from mining activities, power dams and irrigation schemes","Pollution","Water Pollution","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Diversity of habitats","10","Unsustainable use of non-timber forest products","Biological Resource Use","Other Biological Resource Use","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Diversity of habitats","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Droughts","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Diversity of habitats","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Temperature extremes","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Diversity of habitats","10","Climate change leadingto long-term shift in vegetation communities to higher elevations, temperature changes, and increases in flooding and landslides, Droughts affecting vegetation

Climate change leading to the receding of the snow at the site (receding glaciers)","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic invertebrates with their habitats","10","Insecticide use","Other","Other","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic invertebrates with their habitats","10","Overgrazing/Fodder Use","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
