"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","potential_threat","threat_category","threat_sub_category","assessment_cycle"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Droughts","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","Jamaican Blue Mountain coffee is globally renowned and highly priced, especially in its key market Japan. Increasing prices could create incentives and pressure to expand production, which could target the buffer zone and even the parts of the property.","Agriculture and Aquaculture","Crops","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","Jamaican Blue Mountain coffee is globally renowned and highly priced, especially in its key market Japan. Increasing prices could create incentives and pressure to expand production, which could target the buffer zone and even the parts of the property.","Agriculture and Aquaculture","Crop production","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","There is a legal possibility of mineral exploration and extraction despite national park status. According to applicable national park regulations, mining is only illegal when occurring ""without written permission of the Authority"" (JCDT, 2011). The management plan notes prospecting licenses which were apparently granted prior to the formal establishment of the national park. Given the direct vicinity of the property and the larger national park to Jamaica's capital some observers have pointed out that there are incentives to extract construction material from the national park even though the Forest Act stipulates that extraction of ""soil, sand or gravel"" are not permitted (JCDT, 2011).","Energy Production and Mining","Mining/ Quarrying","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","Tourism and recreation is limited and localized. There is a well-managed visitor centre and recreation area (Holywell) easily accessible from the capital city of Kingston and a number of well-known trails, such as the renowned Blue Mountain Peak Trail. Limited numbers of hikers enter the few trails into the more remote areas of the property. There are risks in terms of impacts on the extremely small grasslands on the highest peaks, which are both exceptionally valuable and vulnerable. Visitors also increase the likelihood of fires and the spreading of invasive species and there is localized littering. Visitor education and patrolling can help reduce such risks. There is apparently some interest in expanding the network of hiking trails so as to make additional remote peaks accessible which are rarely, if ever, visited today. This would put the unique plant communities of the highest elevations at risk.","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","Some land ownership issues appear to exist even though the entire national park is in principle Crown land, i.e. owned by the national government. There appear to be issues requiring clarification surrounding conflicting interpretations of formal versus customary land tenure and there communal land tenure on the part of Maroon communities (JCDT, 2011). One particularity of the property and the national park are land rights granted to companies and war veterans by the Forestry Department. Some appear to remain active and the implications appear to be interpreted in differing ways. According to the management plan, the ""system of leases within the park is a complex issue involving many sub-leases and numerous parties"" (JCDT, 2011). As a concrete example, the same source makes reference to land leased to the Coffee Industry Development Company (CIDCO), which apparently sub-leased land to private individuals.","Other","Other","2014"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Mosaic of mostly intact ecosystems permitting processes with a high degree of naturalness at a large scale","9","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Unique salt plains and gypsum karst landscape","9","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Unique salt plains and gypsum karst landscape","7","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Exceptional testimony of maroonage","3","There is a legal possibility of mineral exploration and extraction despite national park status. According to applicable national park regulations, mining is only illegal when occurring ""without written permission of the Authority"" (JCDT, 2011). The management plan notes prospecting licenses which were apparently granted prior to the formal establishment of the national park. Given the direct vicinity of the property and the larger national park to Jamaica's capital some observers have pointed out that there are incentives to extract construction material from the national park even though the Forest Act stipulates that extraction of ""soil, sand or gravel"" are not permitted (JCDT, 2011).","Energy Production and Mining","Mining/ Quarrying","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Exceptional testimony of maroonage","3","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Exceptional testimony of maroonage","3","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Storms/Flooding","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Exceptional testimony of maroonage","3","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Temperature extremes","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Exceptional testimony of maroonage","3","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Droughts","2014"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rare and endemic birds","10","New road construction","Transportation and Service Corridors","Roads/ Railroads","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Rich montane flora and fauna.","10","New road construction","Transportation and Service Corridors","Roads/ Railroads","2017"
"61609","6704","elena","Completed","Assessment","Bwindi Impenetrable National Park","Mountain Gorillas and other threatened mammals","10","New road construction","Transportation and Service Corridors","Roads/ Railroads","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Diversity of dune formations","7","Mining and mineral exploitation","Energy Production and Mining","Mining/ Quarrying","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Diversity of dune formations","7","Water extraction","Natural System Modifications","Dams/ Water Management or Use","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","7","Approval of additional dams on the Peace River and possibly other rivers","Natural System Modifications","Dams/ Water Management or Use","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Massive and complex inland delta","10","Approval of additional dams on the Peace River and possibly other rivers","Natural System Modifications","Dams/ Water Management or Use","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Only summer range and breeding ground of wild Whooping Crane (Grus americana)","10","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Only summer range and breeding ground of wild Whooping Crane (Grus americana)","10","Risk from catastrophic weather events","Climate Change and Severe Weather","Storms/Flooding","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Extraordinary concentrations of migratory waterfowl and other wildlife","7","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"10902","6711","tilman","Completed","Assessment","Wood Buffalo National Park","Irreplaceable example of a large Great Plains-Boreal Grasslands Ecosystem","9","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna (further)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Climate change resulting in possible habitat shifts due to temperature increases.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic invertebrate fauna","10","Impacts of invasive species on avifauna, flora and invertebrate fauna (further)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Rare and endemic species, particularly invertebrates","10","Water extraction","Natural System Modifications","Dams/ Water Management or Use","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Rare and endemic species, particularly invertebrates","10","Mining and mineral exploitation","Energy Production and Mining","Mining/ Quarrying","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Marine plants, mammals, fish and invertebrates","10","Climate change resulting in possible habitat shifts due to temperature increases.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous flora","10","Climate change resulting in possible habitat shifts due to temperature increases.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous flora","10","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna (further)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous terrestrial fauna","10","Climate change resulting in possible habitat shifts due to temperature increases.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Autochthonous terrestrial fauna","10","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna (further)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Climate change resulting in possible habitat shifts due to temperature increases.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"93767","6714","alexbond","Completed","Assessment","Gough and Inaccessible Islands","Seabird populations","10","Impacts of alien invasive species on seabirds, flora  and terrestrial fauna (further)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Changing temperature and related precipitation regimes","Climate Change and Severe Weather","Temperature extremes","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Shrinking glaciers","Climate Change and Severe Weather","Temperature extremes","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Military activity in the border area north of KNP","Transportation and Service Corridors","Roads/ Railroads","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Hydropower development","Energy Production and Mining","Renewable Energy","2017"
"555622043","6712","tilman","Completed","Assessment","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Harvesting of medicinal plants and other wild biodiversity products","Biological Resource Use","Other Biological Resource Use","2017"
"2006","6720","hanshurni","Completed","Assessment","Simien National Park","Dramatic mountain scenery","7","Badly planned tourism infrastructure.","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and endemic birds","10","Insurgency and security issues","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","2017"
"2006","6720","hanshurni","Completed","Assessment","Simien National Park","Rare & Endemic birds","10","Badly planned tourism infrastructure.","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"555556048","6705","elena","Completed","Assessment","Namib Sand Sea","Massive dunes made of sand transported from afar","8","Mining and mineral exploitation","Energy Production and Mining","Mining/ Quarrying","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","Annual cycle of flooding","7","Upstream water extraction /impoundment","Natural System Modifications","Dams/ Water Management or Use","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","Landscape of exceptional and rare beauty","7","Upstream water extraction /impoundment","Natural System Modifications","Dams/ Water Management or Use","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rare and threatened mammals","10","Insurgency and security issues","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Diversity of habitats","10","Insurgency and security issues","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic invertebrates with their habitats","10","Climate change","Climate Change and Severe Weather","Droughts","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","Habitat for important populations of rare and endangered species","10","Upstream water extraction /impoundment","Natural System Modifications","Dams/ Water Management or Use","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic and endangered birds with their habitats","10","Pollution/waste","Pollution","Solid Waste","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic and endangered birds with their habitats","10","Climate change","Climate Change and Severe Weather","Droughts","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic reptiles with their habitats","10","Climate change","Climate Change and Severe Weather","Droughts","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic reptiles with their habitats","10","Invasive species, mostly terrestrial.","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Ordures ménagères","Pollution","Solid Waste","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Pollution","Pollution","Water Pollution","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Pression anthropique","Human Intrusions and Disturbance","Other Activities","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Projets miniers","Energy Production and Mining","Mining/ Quarrying","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Barrage de Dyondyonga","Natural System Modifications","Dams/ Water Management or Use","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une grande diversité et un continuum d'écosystèmes aquatiques et terrestres","9","Stress hydrique","Climate Change and Severe Weather","Droughts","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Unsustainable tourism.","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Invasive species, mostly terrestrial.","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Complex assemblage of unique ecosystems","10","Climate change","Climate Change and Severe Weather","Droughts","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Climate change","Climate Change and Severe Weather","Droughts","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Grounded Cargo Ships","Transportation and Service Corridors","Shipping Lanes","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Overfishing. Loss of control over offshore external fishing activities.","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Pollution/waste","Pollution","Solid Waste","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Export of Native Species","Biological Resource Use","Other Biological Resource Use","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Coastal/marine biodiversity and habitats","10","Unsustainable tourism.","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","Africa’s most extensive inland delta without an outlet to the sea, lying within a desert environment","7","Upstream water extraction /impoundment","Natural System Modifications","Dams/ Water Management or Use","2017"
"902487","6739","tarek","Completed","Assessment","Wadi Al-Hitan (Whale Valley)","> 400 skeletons of a wide variety of fossilized Eocene whales and other marine fossils","8","Illegal quarries","Energy Production and Mining","Mining/ Quarrying","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Invasive species, mostly terrestrial.","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Climate change","Climate Change and Severe Weather","Droughts","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Charcoal Production","Biological Resource Use","Logging/ Wood Harvesting","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Pollution/waste","Pollution","Solid Waste","2017"
"903138","6723","tarek","Completed","Assessment","Socotra Archipelago","Endemic flora and vegetation","10","Export of Native Species","Biological Resource Use","Other Biological Resource Use","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Decrease in tourism-related benefits due to regional instability","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","2017"
"555542337","6750","tarek","Completed","Assessment","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Tourism-related infrastructure.","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Importance esthétique exceptionnelle","7","Accroissement du tourisme (potentiel), notamment de plaisance et de croisière","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"61608","6806","robertbitariho","Completed","Assessment","Rwenzori Mountains National Park","Rich montane flora, with many endemic species","10","Insurgency and security issues","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Stabilité du complexe récifal","9","Accroissement du tourisme (potentiel), notamment de plaisance et de croisière","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"198302","7161","mizuki","Completed","Assessment","iSimangaliso Wetland Park","The combination of fluvial, marine and Aeolian processes which have resulted in a variety of landforms and are on-going to present day","9","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"198302","7161","mizuki","Completed","Assessment","iSimangaliso Wetland Park","The combination of fluvial, marine and Aeolian processes which have resulted in a variety of landforms and are on-going to present day","9","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"198302","7161","mizuki","Completed","Assessment","iSimangaliso Wetland Park","The combination of fluvial, marine and Aeolian processes which have resulted in a variety of landforms and are on-going to present day","9","Climate change","Climate Change and Severe Weather","Droughts","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened flora","10","Sea level rise","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened birds","10","Sea level rise","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Awe-inspiring underwater experience","7","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Awe-inspiring underwater experience","7","Climate change","Climate Change and Severe Weather","Ocean acidification","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Awe-inspiring underwater experience","7","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going marine evolution","9","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going marine evolution","9","Climate change","Climate Change and Severe Weather","Ocean acidification","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going marine evolution","9","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Climate change","Climate Change and Severe Weather","Ocean acidification","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Climate change","Climate Change and Severe Weather","Storms/Flooding","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Potential introduction of rats","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","On-going terrestrial evolution","9","Invasive locusts","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Pollution and industrial effluent from the proposed construction of the Rampal coal-based power plant","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Sea level rise","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Air Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Household Sewage/ Urban Waste Water","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened fishes","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Sea level rise","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Air Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Household Sewage/ Urban Waste Water","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened reptiles","10","Pollution and industrial effluent from the proposed construction of the Rampal coal-based power plant","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Sea level rise","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Pollution and industrial effluent from the proposed construction of the Rampal coal-based power plant","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Air Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Household Sewage/ Urban Waste Water","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened birds","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Water Pollution","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Important seabird nesting area (including of globally threatened species)","10","Impacts of invasive species on avifauna, flora and invertebrate fauna (further)","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Pollution and industrial effluent from the proposed construction of the Rampal coal-based power plant","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Air Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Household Sewage/ Urban Waste Water","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Exceptional level of biodiversity","10","Sea level rise","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened terrestrial and aquatic mammals","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Air Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened terrestrial and aquatic mammals","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened terrestrial and aquatic mammals","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Household Sewage/ Urban Waste Water","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened terrestrial and aquatic mammals","10","Impacts from the proposed Rampal Power Plant Development","Pollution","Water Pollution","2017"
